"COW","ANNUAL.QUARTERLY.DATA","COUNTRY.NUMBER","YEAR","TYPE.OF.DATA","PROTEST.DEMONSTRATIONS","REGIME.SUPPRTD.DMNSTRTN","RIOT","ARMED.ATTACK","ASSASSINATION.SUCCESS.","POLITICAL.STRIKES","EXECUTIVE.RENEWAL","EXECUTIVE.ADJUSTMENTS","UNSUC.REG.EXEC.TRANSFER","REG.EXECUTIVE.TRANSFER","UNSUC.IRREG.EXEC.TRANS","IRREG.EXEC.TRANSFER","ELECTION","IMPOSITION.OF.POL.SANCT","POLITICAL.EXECUTION","RELAXATION.OF.SANCTION","DEATHS.FROM.DOM.VIOLENCE","ICPSR.STUDY.NUMBER.7761","ICPSR.EDITION.NUMBER.2","ICPSR.PART.NUMBER.3"
520,100,520,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
520,100,520,1969,0,0,0,0,0,3,0,1,0,0,0,0,1,1,4,0,0,3,7761,2,3
520,100,520,1970,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,7761,2,3
520,100,520,1971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,7761,2,3
520,100,520,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
520,100,520,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
520,100,520,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
520,100,520,1975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
520,100,520,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7761,2,3
520,100,520,1977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
520,100,520,1978,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,17,1,0,7761,2,3
520,100,520,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7761,2,3
520,100,520,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
520,100,520,1981,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
520,100,520,1982,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
530,100,530,1948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
530,100,530,1949,0,0,0,0,6,1,0,0,1,0,0,0,0,0,2,0,1,1,7761,2,3
530,100,530,1950,0,0,0,11,23,2,0,0,0,0,0,0,0,0,1,0,1,32,7761,2,3
530,100,530,1951,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,45,7761,2,3
530,100,530,1952,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7761,2,3
530,100,530,1953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,200,7761,2,3
530,100,530,1954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
530,100,530,1955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7761,2,3
530,100,530,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7761,2,3
530,100,530,1957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
530,100,530,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
530,100,530,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
530,100,530,1960,0,0,0,0,11,19,0,0,0,0,0,1,0,0,4,3,0,12,7761,2,3
530,100,530,1961,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,2,7761,2,3
530,100,530,1962,0,0,0,5,1,0,0,0,0,0,0,0,0,0,5,0,0,5,7761,2,3
530,100,530,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,7761,2,3
530,100,530,1964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
530,100,530,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
530,100,530,1966,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,2,0,7761,2,3
530,100,530,1967,0,0,0,0,27,1,0,0,0,0,0,0,0,0,7,0,0,78,7761,2,3
530,100,530,1968,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,7761,2,3
530,100,530,1969,0,1,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,3,7761,2,3
530,100,530,1970,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7761,2,3
530,100,530,1971,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,14,7761,2,3
530,100,530,1972,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,7761,2,3
530,100,530,1973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7761,2,3
530,100,530,1974,0,16,1,15,17,3,14,0,10,0,1,1,4,0,23,60,1,114,7761,2,3
530,100,530,1975,0,0,7,3,57,0,0,0,0,0,0,0,0,0,3,212,1,15815,7761,2,3
530,100,530,1976,0,0,0,1,3,1,0,0,2,0,0,1,0,0,2,73,1,4010,7761,2,3
530,100,530,1977,0,6,1,3,62,7,0,0,0,0,0,1,0,0,8,22,1,12993,7761,2,3
530,100,530,1978,0,0,0,0,50,0,0,0,1,0,0,0,0,0,3,0,2,0,7761,2,3
530,100,530,1979,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
530,100,530,1980,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,100,0,0,7761,2,3
530,100,530,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
530,100,530,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
540,100,540,1975,0,4,3,9,50,0,0,0,1,0,2,0,1,0,6,6,1,6419,7761,2,3
540,100,540,1976,0,0,1,0,38,0,1,0,0,0,0,0,0,0,2,4,0,975,7761,2,3
540,100,540,1977,0,0,0,0,10,0,0,0,1,0,0,1,0,0,4,2,0,1018,7761,2,3
540,100,540,1978,0,1,0,0,1,0,0,0,1,0,1,0,0,0,3,0,1,0,7761,2,3
540,100,540,1979,0,0,0,0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,7761,2,3
540,100,540,1980,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,25,0,0,7761,2,3
540,100,540,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
540,100,540,1982,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,1,0,7761,2,3
541,100,541,1975,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,400,7761,2,3
541,100,541,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
541,100,541,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7761,2,3
541,100,541,1978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,7761,2,3
541,100,541,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,7761,2,3
541,100,541,1980,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,7761,2,3
541,100,541,1981,0,1,1,0,3,0,0,0,0,0,0,0,0,0,3,4,1,0,7761,2,3
541,100,541,1982,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
551,100,551,1964,0,0,0,5,82,0,6,1,1,0,3,0,0,1,11,0,2,1270,7761,2,3
551,100,551,1965,0,0,0,0,5,0,0,0,1,0,0,0,0,0,9,0,2,0,7761,2,3
551,100,551,1966,0,0,0,2,2,0,5,0,2,0,0,0,0,0,9,0,0,1,7761,2,3
551,100,551,1967,0,0,0,0,2,0,0,0,1,0,0,0,0,0,7,0,1,0,7761,2,3
551,100,551,1968,0,0,0,1,1,0,0,1,1,0,0,0,0,1,4,0,0,0,7761,2,3
551,100,551,1969,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,7761,2,3
551,100,551,1970,0,1,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7761,2,3
551,100,551,1971,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,7761,2,3
551,100,551,1972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,7761,2,3
551,100,551,1973,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,7761,2,3
551,100,551,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
551,100,551,1975,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,7761,2,3
551,100,551,1976,0,1,1,0,1,0,0,0,1,0,0,0,0,0,6,0,3,13,7761,2,3
551,100,551,1977,0,1,0,0,2,0,0,0,2,0,0,0,0,0,5,0,2,0,7761,2,3
551,100,551,1978,0,1,0,1,1,0,0,2,1,0,0,0,0,2,1,0,0,0,7761,2,3
551,100,551,1979,0,4,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,7761,2,3
551,100,551,1980,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
551,100,551,1981,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,7761,2,3
551,100,551,1982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7761,2,3
552,100,552,1965,0,16,0,5,25,0,5,2,1,0,1,0,1,1,44,0,3,1,7761,2,3
552,100,552,1966,0,10,0,11,27,0,4,0,1,0,1,0,0,0,59,0,6,68,7761,2,3
552,100,552,1967,0,0,0,1,9,0,0,0,0,0,0,0,0,0,32,0,7,203,7761,2,3
552,100,552,1968,0,1,0,4,10,0,0,1,4,0,0,0,0,0,7,38,0,65,7761,2,3
552,100,552,1969,0,2,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,7761,2,3
552,100,552,1970,0,3,0,1,3,0,0,0,0,0,2,0,0,1,2,0,0,13,7761,2,3
552,100,552,1971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7761,2,3
552,100,552,1972,0,3,0,3,1,0,0,0,0,0,0,0,0,0,7,4,2,13,7761,2,3
552,100,552,1973,0,1,0,4,10,0,0,0,0,0,0,0,0,0,5,6,1,21,7761,2,3
552,100,552,1974,0,1,0,0,5,0,0,1,0,0,0,0,0,1,1,3,1,244,7761,2,3
552,100,552,1975,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,1,45,7761,2,3
552,100,552,1976,0,1,0,1,40,0,0,0,2,0,0,0,0,0,4,0,1,1537,7761,2,3
552,100,552,1977,0,0,0,0,35,0,0,1,1,0,0,0,0,1,4,8,0,1572,7761,2,3
552,100,552,1978,0,10,0,2,46,1,1,0,1,0,1,0,0,0,19,0,3,0,7761,2,3
552,100,552,1979,0,4,1,0,26,0,0,0,0,0,2,0,0,2,5,0,4,0,7761,2,3
552,100,552,1980,0,6,1,4,27,1,2,0,1,0,3,0,0,2,14,0,6,0,7761,2,3
552,100,552,1981,0,1,0,1,6,1,0,0,3,0,0,0,0,0,3,0,1,0,7761,2,3
552,100,552,1982,0,1,0,0,13,0,0,0,2,0,0,0,0,0,7,0,2,0,7761,2,3
553,100,553,1964,0,0,0,10,17,1,1,2,6,0,2,0,0,0,10,0,0,10,7761,2,3
553,100,553,1965,0,0,0,1,10,0,0,0,0,0,0,0,0,0,5,0,1,6,7761,2,3
553,100,553,1966,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,1,2,4,7761,2,3
553,100,553,1967,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,1,7761,2,3
553,100,553,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7761,2,3
553,100,553,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,7761,2,3
553,100,553,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
553,100,553,1971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,7761,2,3
553,100,553,1972,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,7761,2,3
553,100,553,1973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,7761,2,3
553,100,553,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
553,100,553,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
553,100,553,1976,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,7761,2,3
553,100,553,1977,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7761,2,3
553,100,553,1978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
553,100,553,1979,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
553,100,553,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
553,100,553,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
553,100,553,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
560,100,560,1948,0,1,0,3,2,0,0,0,1,0,1,0,0,2,11,0,3,25,7761,2,3
560,100,560,1949,0,1,0,15,5,0,0,0,0,0,0,0,0,0,10,0,0,181,7761,2,3
560,100,560,1950,0,2,0,11,7,0,1,1,1,0,0,0,0,0,17,0,0,58,7761,2,3
560,100,560,1951,0,5,1,1,1,0,2,1,0,0,0,0,0,0,5,0,0,16,7761,2,3
560,100,560,1952,0,15,0,21,19,0,3,5,0,0,0,0,0,0,104,0,13,59,7761,2,3
560,100,560,1953,0,1,2,6,20,0,1,2,0,0,0,0,0,1,28,0,6,23,7761,2,3
560,100,560,1954,0,1,0,2,6,0,0,0,0,0,1,0,0,0,20,0,1,12,7761,2,3
560,100,560,1955,0,13,0,1,0,0,0,1,1,0,0,0,0,1,60,0,1,1,7761,2,3
560,100,560,1956,0,2,0,25,2,0,0,1,2,0,0,0,0,0,20,0,0,15,7761,2,3
560,100,560,1957,0,8,0,13,6,0,2,0,0,0,0,0,0,0,17,25,6,92,7761,2,3
560,100,560,1958,0,10,0,2,5,0,0,3,1,0,1,0,0,1,32,0,6,4,7761,2,3
560,100,560,1959,0,16,0,29,18,0,0,0,0,0,0,0,0,0,39,0,2,117,7761,2,3
560,100,560,1960,0,26,1,70,180,1,5,0,1,0,0,0,0,1,113,9,12,283,7761,2,3
560,100,560,1961,0,16,5,12,16,0,1,1,2,0,1,0,0,1,81,0,11,14,7761,2,3
560,100,560,1962,0,11,4,5,28,0,0,0,0,0,0,0,0,0,51,0,6,31,7761,2,3
560,100,560,1963,0,6,0,7,9,0,0,0,0,0,0,0,0,0,53,4,7,22,7761,2,3
560,100,560,1964,0,7,0,0,13,0,3,0,1,0,0,0,0,0,56,3,5,14,7761,2,3
560,100,560,1965,0,1,2,0,0,0,1,0,0,0,0,0,0,1,51,1,5,0,7761,2,3
560,100,560,1966,0,2,1,2,3,1,0,1,2,0,2,0,0,1,51,0,3,2,7761,2,3
560,100,560,1967,0,1,10,1,2,0,0,0,0,0,2,0,0,1,24,0,10,44,7761,2,3
560,100,560,1968,0,3,0,6,0,0,0,0,1,0,0,0,0,1,9,0,0,12,7761,2,3
560,100,560,1969,0,7,0,1,0,0,0,0,0,0,0,0,0,1,10,0,2,0,7761,2,3
560,100,560,1970,0,21,0,8,1,0,0,1,2,0,0,0,0,1,22,0,3,0,7761,2,3
560,100,560,1971,0,1,0,3,0,0,0,0,0,0,0,0,0,0,15,7,4,18,7761,2,3
560,100,560,1972,0,8,0,7,2,0,0,0,2,0,0,0,0,0,11,0,1,38,7761,2,3
560,100,560,1973,0,1,0,10,0,0,3,0,0,0,0,0,0,0,9,0,1,78,7761,2,3
560,100,560,1974,0,1,0,9,1,0,3,1,0,0,0,0,0,1,6,0,2,29,7761,2,3
560,100,560,1975,0,2,0,1,2,0,0,0,1,0,0,0,0,0,5,0,5,17,7761,2,3
560,100,560,1976,0,6,0,51,20,0,9,0,1,0,0,0,0,0,33,3,8,437,7761,2,3
560,100,560,1977,0,5,0,31,28,0,3,1,1,0,0,0,0,1,32,0,3,65,7761,2,3
560,100,560,1978,0,6,0,3,6,0,1,0,3,0,2,0,0,0,22,0,14,0,7761,2,3
560,100,560,1979,0,2,0,1,2,0,2,0,1,0,1,0,0,0,9,1,8,0,7761,2,3
560,100,560,1980,0,16,0,19,10,0,7,0,1,0,0,0,0,0,23,0,7,0,7761,2,3
560,100,560,1981,0,4,0,8,14,0,3,0,0,0,0,0,0,1,30,0,2,0,7761,2,3
560,100,560,1982,0,5,0,1,13,0,1,1,1,0,0,0,0,1,21,0,5,0,7761,2,3
570,100,570,1966,0,1,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,8,7761,2,3
570,100,570,1967,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,4,1,7761,2,3
570,100,570,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
570,100,570,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
570,100,570,1970,0,0,0,0,3,0,0,0,0,0,0,0,1,1,5,0,0,15,7761,2,3
570,100,570,1971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
570,100,570,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7761,2,3
570,100,570,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
570,100,570,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
570,100,570,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
570,100,570,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
570,100,570,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
570,100,570,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
570,100,570,1979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
570,100,570,1980,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
570,100,570,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
570,100,570,1982,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,7761,2,3
571,100,571,1966,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,7761,2,3
571,100,571,1967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
571,100,571,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
571,100,571,1969,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7761,2,3
571,100,571,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
571,100,571,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
571,100,571,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
571,100,571,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
571,100,571,1974,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,7761,2,3
571,100,571,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
571,100,571,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
571,100,571,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7761,2,3
571,100,571,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
571,100,571,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7761,2,3
571,100,571,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7761,2,3
571,100,571,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
571,100,571,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
572,100,572,1968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7761,2,3
572,100,572,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
572,100,572,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
572,100,572,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
572,100,572,1972,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7761,2,3
572,100,572,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7761,2,3
572,100,572,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
572,100,572,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
572,100,572,1976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7761,2,3
572,100,572,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
572,100,572,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7761,2,3
572,100,572,1979,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7761,2,3
572,100,572,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
572,100,572,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
572,100,572,1982,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,7761,2,3
580,100,580,1960,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7761,2,3
580,100,580,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
580,100,580,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
580,100,580,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
580,100,580,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
580,100,580,1965,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,7761,2,3
580,100,580,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
580,100,580,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
580,100,580,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
580,100,580,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
580,100,580,1970,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7761,2,3
580,100,580,1971,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,6,7761,2,3
580,100,580,1972,0,2,0,4,4,0,1,1,1,0,2,0,0,2,3,0,0,34,7761,2,3
580,100,580,1973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7761,2,3
580,100,580,1974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7761,2,3
580,100,580,1975,0,0,0,0,4,1,0,0,0,0,2,0,1,0,2,0,1,22,7761,2,3
580,100,580,1976,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,121,7761,2,3
580,100,580,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
580,100,580,1978,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
580,100,580,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
580,100,580,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
580,100,580,1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
580,100,580,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7761,2,3
581,100,581,1975,0,1,0,1,3,0,0,0,0,0,0,0,2,0,3,0,1,0,7761,2,3
581,100,581,1976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7761,2,3
581,100,581,1977,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,7761,2,3
581,100,581,1978,0,0,2,1,0,0,0,1,0,0,1,0,1,3,2,0,1,17,7761,2,3
581,100,581,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
581,100,581,1980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7761,2,3
581,100,581,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
581,100,581,1982,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7761,2,3
590,100,590,1968,0,0,0,0,4,0,0,0,0,0,1,0,0,0,4,0,0,26,7761,2,3
590,100,590,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
590,100,590,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
590,100,590,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
590,100,590,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
590,100,590,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
590,100,590,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
590,100,590,1975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,7761,2,3
590,100,590,1976,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7761,2,3
590,100,590,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
590,100,590,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
590,100,590,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
590,100,590,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
590,100,590,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
590,100,590,1982,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7761,2,3
591,100,591,1976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7761,2,3
591,100,591,1977,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,7761,2,3
591,100,591,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7761,2,3
591,100,591,1979,0,1,1,1,0,0,0,1,0,0,0,0,0,1,4,0,1,0,7761,2,3
591,100,591,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7761,2,3
591,100,591,1981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7761,2,3
591,100,591,1982,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,7761,2,3
600,100,600,1956,0,0,25,38,59,1,8,1,4,0,3,0,0,0,8,0,2,389,7761,2,3
600,100,600,1957,0,0,0,1,4,2,1,0,0,0,0,0,0,0,8,0,1,120,7761,2,3
