"CTRY","YEAR","CIRI","COW","DISAP","KILL","POLPRIS","TORT","additive","latentmean","latentsd"
"France",1999,287,220,2,2,2,0,6,0.403763035497163,0.248153751729807
"France",2000,287,220,2,2,2,0,6,0.346277152793402,0.241066405984705
"France",2001,287,220,2,2,2,1,7,0.329727281746625,0.233506596741224
"France",2002,287,220,2,2,2,1,7,0.277611884834544,0.230611211485078
"France",2003,287,220,2,1,2,0,5,0.182057183092542,0.229614170771716
"France",2004,287,220,2,2,2,0,6,0.227390686502313,0.230285049316289
"France",2005,287,220,2,2,2,1,7,0.304478901354716,0.227601588093244
"France",2006,287,220,2,2,2,1,7,0.341745080153938,0.228542724849038
"France",2007,287,220,2,2,2,1,7,0.342992128292923,0.23292787053789
"France",2008,287,220,2,1,2,1,6,0.311355140101296,0.238798793646533
"France",2009,287,220,2,2,2,1,7,0.367559867120156,0.254297386766727
"France",2010,287,220,2,2,2,1,7,0.39447669641977,0.286927829779445
"Gabon",1981,290,481,2,2,1,2,7,0.330330732737418,0.276207161613404
"Gabon",1982,290,481,2,2,1,1,6,0.291278225906343,0.246860156242548
"Gabon",1983,290,481,2,2,1,1,6,0.289156355778602,0.233610572452662
"Gabon",1984,290,481,2,2,1,1,6,0.32152905450189,0.227393939248604
"Gabon",1985,290,481,2,2,2,1,7,0.39030396759518,0.22773706327653
"Gabon",1986,290,481,2,2,2,2,8,0.433490929146959,0.227950784974391
"Gabon",1987,290,481,2,2,2,1,7,0.365659135818479,0.223450513048469
"Gabon",1988,290,481,2,2,1,1,6,0.274183281905932,0.219185163358144
"Gabon",1989,290,481,2,2,2,1,7,0.20936090011666,0.219816881707245
"Gabon",1990,290,481,2,1,1,0,4,0.0900208849847579,0.217542201586233
"Gabon",1991,290,481,2,2,2,1,7,0.175914937967214,0.218412111684002
"Gabon",1992,290,481,2,2,2,2,8,0.198813432579345,0.225127756423739
"Gabon",1993,290,481,2,1,2,0,5,0.0820396129457036,0.225256478624048
"Gabon",1994,290,481,2,0,1,1,4,0.0976420762610314,0.226767313618736
"Gabon",1995,290,481,2,2,2,2,8,0.265383934941673,0.229199163225438
"Gabon",1996,290,481,2,2,2,1,7,0.297941301560546,0.228671272166426
"Gabon",1997,290,481,2,2,2,0,6,0.29481820221444,0.230612540833165
"Gabon",1998,290,481,2,2,2,1,7,0.324701606030678,0.229615462862247
"Gabon",1999,290,481,2,2,1,1,6,0.318906543156434,0.225536319291053
"Gabon",2000,290,481,2,2,2,2,8,0.355225283353405,0.226197419838096
"Gabon",2001,290,481,2,1,2,1,6,0.26806193023925,0.223018035568324
"Gabon",2002,290,481,2,2,2,1,7,0.26431971865242,0.222397124098247
"Gabon",2003,290,481,2,2,2,1,7,0.21375685253626,0.217472383818761
"Gabon",2004,290,481,2,2,1,1,6,0.11127501799703,0.21211457145789
"Gabon",2005,290,481,2,1,1,1,5,0.00380725259144848,0.208683695986513
"Gabon",2006,290,481,2,1,1,1,5,-0.00433712547743682,0.208507832592021
"Gabon",2007,290,481,2,2,2,1,7,0.081952752677455,0.214592015255155
"Gabon",2008,290,481,2,2,1,1,6,0.0931788995346669,0.2194037130153
"Gabon",2009,290,481,2,2,1,1,6,0.100714852142945,0.231712009507616
"Gabon",2010,290,481,2,2,1,1,6,0.104345699434687,0.261350169122803
"Gambia, The",1981,293,420,2,2,2,2,8,0.843867090861212,0.314542374420146
"Gambia, The",1982,293,420,2,2,1,2,7,0.811035821111322,0.286518249761029
"Gambia, The",1983,293,420,2,2,1,2,7,0.78868798954746,0.270220302980479
"Gambia, The",1984,293,420,2,2,0,2,6,0.774895631518564,0.265628147498451
"Gambia, The",1985,293,420,2,2,1,2,7,0.782718601716383,0.259216861992079
"Gambia, The",1986,293,420,2,2,2,2,8,0.797221727960639,0.2577084730185
"Gambia, The",1987,293,420,2,2,1,1,6,0.742941695362137,0.254409772741658
"Gambia, The",1988,293,420,2,2,1,2,7,0.787352433432962,0.252928258428539
"Gambia, The",1989,293,420,2,2,2,2,8,0.843386653480089,0.253249528186526
"Gambia, The",1990,293,420,2,2,2,2,8,0.835177509650022,0.251106502234858
"Gambia, The",1991,293,420,2,2,2,2,8,0.760818703428742,0.249173532315906
"Gambia, The",1992,293,420,2,2,2,2,8,0.614796050956085,0.24183127366983
"Gambia, The",1993,293,420,2,2,2,1,7,0.381316678003878,0.23142573519747
"Gambia, The",1994,293,420,2,1,0,1,4,0.121855807310823,0.223234150965436
"Gambia, The",1995,293,420,2,1,0,1,4,0.0218030552074237,0.219897890486154
"Gambia, The",1996,293,420,2,2,1,1,6,0.0666727623020814,0.212009376870858
"Gambia, The",1997,293,420,2,2,1,1,6,0.10254781390816,0.212879886841024
"Gambia, The",1998,293,420,2,2,2,1,7,0.133360603386361,0.213241473933918
"Gambia, The",1999,293,420,2,2,1,1,6,0.0982730647396993,0.213303240555241
"Gambia, The",2000,293,420,2,2,1,1,6,0.058483199581405,0.208567455756863
"Gambia, The",2001,293,420,2,1,1,1,5,0.00754852091629645,0.208357187655988
"Gambia, The",2002,293,420,2,2,1,2,7,0.0596431728917885,0.212669206530436
"Gambia, The",2003,293,420,2,2,1,1,6,0.0200199006248328,0.210657152297349
"Gambia, The",2004,293,420,2,2,1,1,6,-0.0411179124114094,0.205147301783684
"Gambia, The",2005,293,420,2,2,1,1,6,-0.131625710217258,0.205497477447127
"Gambia, The",2006,293,420,1,1,0,1,3,-0.284967912297166,0.205816265963584
"Gambia, The",2007,293,420,2,2,0,1,5,-0.241893871043062,0.208290178865578
"Gambia, The",2008,293,420,2,2,1,1,6,-0.236260698303649,0.212263560225188
"Gambia, The",2009,293,420,0,2,1,1,4,-0.316187656162142,0.226383796889159
"Gambia, The",2010,293,420,1,2,0,1,4,-0.367449592922907,0.254625030868527
"Georgia",1992,296,372,1,0,0,0,1,-1.21145990424849,0.240309088216505
"Georgia",1993,296,372,0,1,1,1,3,-1.13277883606697,0.220937866308269
"Georgia",1994,296,372,0,1,0,1,2,-1.13075814376999,0.214305245659513
"Georgia",1995,296,372,0,1,1,1,3,-1.12881392159336,0.212643929932115
"Georgia",1996,296,372,0,1,1,0,2,-1.2046364716598,0.214362785772297
"Georgia",1997,296,372,0,0,1,0,1,-1.27069212084489,0.214222724266345
"Georgia",1998,296,372,1,0,0,0,1,-1.22992640564789,0.208390800993988
"Georgia",1999,296,372,1,0,1,0,2,-1.07104885315342,0.202406560780468
"Georgia",2000,296,372,1,2,1,1,5,-0.822019534394984,0.200201147268335
"Georgia",2001,296,372,2,1,1,0,4,-0.70466990390078,0.197958871797333
"Georgia",2002,296,372,2,2,1,0,5,-0.602598304822378,0.198943923072962
"Georgia",2003,296,372,2,1,1,0,4,-0.590266839480818,0.196245352976282
"Georgia",2004,296,372,2,1,1,0,4,-0.555403218302101,0.195908720923258
"Georgia",2005,296,372,2,2,2,0,6,-0.483274247506584,0.200028034180744
"Georgia",2006,296,372,2,1,1,0,4,-0.524510562271556,0.195557009691118
"Georgia",2007,296,372,2,1,1,0,4,-0.524085783857997,0.195403812301247
"Georgia",2008,296,372,2,1,1,1,5,-0.474014724270102,0.198738847515262
"Georgia",2009,296,372,2,2,1,1,6,-0.462019859881753,0.211056080298534
"Georgia",2010,296,372,1,1,1,0,3,-0.601279311610687,0.23927376678034
"Germany",1981,299,260,2,2,2,2,8,0.975554522194021,0.323706289811884
"Germany",1982,299,260,2,2,1,2,7,0.956744837925353,0.299842333753656
"Germany",1983,299,260,2,2,2,2,8,0.959903148184589,0.286180656110398
"Germany",1984,299,260,2,2,2,1,7,0.908984468605364,0.277336821836078
"Germany",1985,299,260,2,2,1,2,7,0.897516523283624,0.272111367469354
"Germany",1986,299,260,2,2,2,2,8,0.907814061014975,0.273484773954577
"Germany",1987,299,260,2,2,2,2,8,0.857532159310034,0.277500366244713
"Germany",1988,299,260,2,2,1,1,6,0.744184672570344,0.288611992833671
"Germany",1989,299,260,2,2,2,1,7,0.73055750650912,0.318047949723502
"Germany",1990,299,255,2,2,1,2,7,1.03103808020849,0.335364496890196
"Germany",1991,299,255,2,2,2,2,8,1.09992333388607,0.312694209409335
"Germany",1992,299,255,2,2,2,2,8,1.12686305038152,0.297344188701489
"Germany",1993,299,255,2,1,2,2,7,1.10919410227307,0.289984332668828
"Germany",1994,299,255,2,2,2,2,8,1.1782438496034,0.286461151682962
"Germany",1995,299,255,2,2,2,2,8,1.20892153766054,0.283732714141355
"Germany",1996,299,255,2,2,2,2,8,1.2010476400745,0.280277964947887
"Germany",1997,299,255,2,2,2,2,8,1.16141903277776,0.275790692993756
"Germany",1998,299,255,2,2,2,2,8,1.08090647338917,0.270757985675671
"Germany",1999,299,255,2,2,1,1,6,0.960195542914751,0.263558347177926
"Germany",2000,299,255,2,2,2,2,8,0.957351482127735,0.260063662277643
"Germany",2001,299,255,2,2,2,1,7,0.897113699658521,0.257914545665642
"Germany",2002,299,255,2,2,2,1,7,0.878467712685867,0.25729305620355
"Germany",2003,299,255,2,2,2,1,7,0.891242320802647,0.259759977476725
"Germany",2004,299,255,2,2,2,1,7,0.936637674595954,0.263160390735668
"Germany",2005,299,255,2,2,2,2,8,1.02566242226169,0.27169919735391
"Germany",2006,299,255,2,2,2,2,8,1.06421815081107,0.277032681668088
"Germany",2007,299,255,2,2,2,2,8,1.06030862974061,0.283980116848056
"Germany",2008,299,255,2,1,2,2,7,1.00532125914058,0.294014103990396
"Germany",2009,299,255,2,2,2,2,8,1.02868242362268,0.315224972496808
"Germany",2010,299,255,2,2,1,2,7,1.0039199928119,0.343771444466223
"Ghana",1981,302,452,2,NA,1,2,NA,-0.568261726774543,0.264769223614904
"Ghana",1982,302,452,1,0,0,1,2,-0.71818579364773,0.226135709899404
"Ghana",1983,302,452,1,1,0,0,2,-0.699944238129254,0.207752963021096
"Ghana",1984,302,452,2,1,1,1,5,-0.513843476417433,0.200598736831939
"Ghana",1985,302,452,2,2,0,1,5,-0.375718366217643,0.204019321540514
"Ghana",1986,302,452,2,2,0,1,5,-0.303212524045169,0.20289149306749
"Ghana",1987,302,452,2,1,1,1,5,-0.279568910725764,0.20139270054276
"Ghana",1988,302,452,2,2,0,1,5,-0.23082881265091,0.204480480194979
"Ghana",1989,302,452,2,2,0,1,5,-0.213225945859174,0.207387402499057
"Ghana",1990,302,452,2,1,0,1,4,-0.225081167032337,0.207434907483771
"Ghana",1991,302,452,2,2,0,1,5,-0.146430921300785,0.210175716973352
"Ghana",1992,302,452,2,2,0,2,6,-0.0790455320366682,0.215503305726486
"Ghana",1993,302,452,2,1,1,1,5,-0.0868520350004756,0.209278732741903
"Ghana",1994,302,452,2,2,1,2,7,-0.0155614497086209,0.212953129689793
"Ghana",1995,302,452,2,1,2,1,6,-0.050345391917322,0.208379491763652
"Ghana",1996,302,452,2,1,2,1,6,-0.0685915350126125,0.208207541767993
"Ghana",1997,302,452,2,2,1,0,5,-0.0709234834844075,0.207038959132984
"Ghana",1998,302,452,2,2,2,1,7,-0.0301086778922251,0.206169218449764
"Ghana",1999,302,452,2,2,1,1,6,-0.0848886601843022,0.205163517163233
"Ghana",2000,302,452,2,1,2,0,5,-0.189675987109377,0.205702642485737
"Ghana",2001,302,452,2,1,1,1,5,-0.21661154211919,0.20200554851515
"Ghana",2002,302,452,2,1,2,1,6,-0.205396108692502,0.201827083145805
"Ghana",2003,302,452,2,1,2,1,6,-0.206401369224606,0.201597106958133
"Ghana",2004,302,452,2,1,2,1,6,-0.23086330189988,0.20154968476354
"Ghana",2005,302,452,2,1,2,1,6,-0.279509345896864,0.201624384020337
"Ghana",2006,302,452,2,1,2,0,5,-0.366488237770738,0.203351574774913
"Ghana",2007,302,452,2,1,2,0,5,-0.425656781138208,0.205325303743637
"Ghana",2008,302,452,2,1,2,0,5,-0.466393134951762,0.207203297658288
"Ghana",2009,302,452,2,1,2,0,5,-0.500630218947078,0.215292126846604
"Ghana",2010,302,452,2,1,1,0,4,-0.537026170781495,0.241335142087963
"Greece",1981,305,350,2,2,1,2,7,0.11257102153392,0.269557808736776
"Greece",1982,305,350,2,2,0,2,6,0.0371205940667005,0.242340157492593
"Greece",1983,305,350,2,1,0,1,4,-0.0982098803750284,0.224727739165805
"Greece",1984,305,350,2,2,0,1,5,-0.112749188411598,0.2168676765749
"Greece",1985,305,350,2,1,0,2,5,-0.133114539086337,0.218052274195804
"Greece",1986,305,350,2,1,0,2,5,-0.11332198862652,0.217180445777352
"Greece",1987,305,350,2,2,1,1,6,-0.0476740667201729,0.213026507961747
"Greece",1988,305,350,2,2,0,1,5,-0.024229111736614,0.216237065789737
"Greece",1989,305,350,2,1,0,2,5,0.0110034474660566,0.220571032185354
"Greece",1990,305,350,2,2,1,1,6,0.112035146723317,0.218285609318572
"Greece",1991,305,350,2,2,2,2,8,0.212137600201411,0.221161224081695
"Greece",1992,305,350,2,2,2,1,7,0.172727119241871,0.218692939156607
"Greece",1993,305,350,1,2,1,1,5,0.0720416991023135,0.216403299515118
"Greece",1994,305,350,2,2,0,1,5,0.0854590556205181,0.220069565474276
"Greece",1995,305,350,2,2,2,0,6,0.127185250557963,0.220619315942914
"Greece",1996,305,350,2,2,1,1,6,0.185822461600238,0.21707998535523
"Greece",1997,305,350,2,2,1,1,6,0.258590677422294,0.220492233969384
"Greece",1998,305,350,2,2,2,2,8,0.357793913102186,0.227008394442805
"Greece",1999,305,350,2,2,2,1,7,0.337971085274992,0.226872346889879
"Greece",2000,305,350,2,2,2,1,7,0.287609751495363,0.224735415064019
"Greece",2001,305,350,2,2,2,0,6,0.191320383280694,0.224078227165729
"Greece",2002,305,350,2,2,2,1,7,0.122004335810355,0.217154503137548
"Greece",2003,305,350,2,1,2,0,5,-0.0212377479283919,0.214601539025813
"Greece",2004,305,350,2,2,2,0,6,-0.0527116191233591,0.212837565888099
"Greece",2005,305,350,2,2,1,1,6,-0.098169186302945,0.206319673693159
"Greece",2006,305,350,2,2,1,0,5,-0.194718881656635,0.204303760867919
"Greece",2007,305,350,2,1,1,1,5,-0.271869382617756,0.201825512732898
"Greece",2008,305,350,2,1,1,0,4,-0.322664203201292,0.206686781251775
"Greece",2009,305,350,2,2,1,0,5,-0.266967870950283,0.223958045307014
"Greece",2010,305,350,2,2,2,0,6,-0.214998764129675,0.256326831727423
"Grenada",2001,308,55,2,2,2,2,8,0.809634655671862,0.307876221995722
"Grenada",2003,308,55,2,2,2,2,8,0.77131047807143,0.277510399714711
"Grenada",2004,308,55,2,2,1,2,7,0.661980943304704,0.259317339714727
"Grenada",2005,308,55,2,2,1,1,6,0.543899599612602,0.248167461061484
"Grenada",2006,308,55,2,2,1,1,6,0.499942831078056,0.242850974542676
"Grenada",2007,308,55,2,2,2,1,7,0.521425780396893,0.242013647625962
"Grenada",2008,308,55,2,2,2,1,7,0.535826312648805,0.251026401992961
"Grenada",2009,308,55,2,2,2,1,7,0.545442376263462,0.267373753602883
"Grenada",2010,308,55,2,2,2,1,7,0.550980045271205,0.299110235130858
"Guatemala",1981,311,90,0,0,0,0,0,-1.83354643548312,0.288612219808323
"Guatemala",1982,311,90,0,0,0,1,1,-1.82317475227862,0.268802617091478
"Guatemala",1983,311,90,0,0,1,0,1,-1.83850916267443,0.255829484706544
"Guatemala",1984,311,90,0,0,0,0,0,-1.85855515787295,0.250636048199111
"Guatemala",1985,311,90,0,0,0,0,0,-1.80570469880625,0.244009742402553
"Guatemala",1986,311,90,0,0,0,0,0,-1.67214076101623,0.235443167056519
"Guatemala",1987,311,90,1,1,1,1,4,-1.4358078180863,0.223728285963965
"Guatemala",1988,311,90,0,1,0,0,1,-1.4448155022082,0.223391186281837
"Guatemala",1989,311,90,0,0,1,1,2,-1.43164801491246,0.221094419638841
"Guatemala",1990,311,90,0,0,1,0,1,-1.43906992172006,0.222565549228241
"Guatemala",1991,311,90,0,0,1,1,2,-1.37732889477685,0.220910429140426
"Guatemala",1992,311,90,1,0,1,0,2,-1.32951403096259,0.21480766135546
"Guatemala",1993,311,90,1,0,2,1,4,-1.27376942647184,0.216349436971486
"Guatemala",1994,311,90,0,0,2,0,2,-1.31466062206011,0.222841547326644
"Guatemala",1995,311,90,0,0,2,0,2,-1.28012721804046,0.224067776148539
"Guatemala",1996,311,90,0,0,2,1,3,-1.16339588941768,0.219245978674105
"Guatemala",1997,311,90,1,0,2,1,4,-1.03582598751709,0.211518918378482
"Guatemala",1998,311,90,2,0,2,1,5,-0.936481826174027,0.21098923338518
"Guatemala",1999,311,90,1,0,2,1,4,-0.952528936907072,0.205488812580288
"Guatemala",2000,311,90,1,0,1,0,2,-0.970010782060402,0.202311294788307
"Guatemala",2001,311,90,1,1,2,0,4,-0.866167096620848,0.200006805536555
"Guatemala",2002,311,90,1,1,2,0,4,-0.754287386812218,0.200082512705006
"Guatemala",2003,311,90,2,1,2,0,5,-0.60458292132326,0.199294555031402
"Guatemala",2004,311,90,2,1,2,0,5,-0.487569236225925,0.199591113676738
"Guatemala",2005,311,90,2,1,2,1,6,-0.369215314125584,0.199052887811013
"Guatemala",2006,311,90,2,1,1,1,5,-0.31399363266132,0.1978427131665
"Guatemala",2007,311,90,2,1,2,1,6,-0.24114111780263,0.204282745023171
"Guatemala",2008,311,90,2,1,2,1,6,-0.202152893656847,0.211366539915859
"Guatemala",2009,311,90,2,1,2,1,6,-0.177284708820241,0.222527107671954
"Guatemala",2010,311,90,2,1,2,1,6,-0.166567546304068,0.25113636105377
"Guinea",1981,314,438,1,1,0,2,4,-0.378534717822261,0.25165844157908
"Guinea",1982,314,438,2,2,1,2,7,-0.281017910317365,0.223049234649858
"Guinea",1983,314,438,2,2,1,1,6,-0.339118515964007,0.2073625500533
"Guinea",1984,314,438,2,1,0,0,3,-0.511036868611013,0.201398007084254
"Guinea",1985,314,438,1,1,1,0,3,-0.574377813182766,0.198797021628451
"Guinea",1986,314,438,2,2,2,1,7,-0.488796962755367,0.203487549315446
"Guinea",1987,314,438,0,1,1,1,3,-0.611694474430327,0.205350099643782
"Guinea",1988,314,438,0,2,0,0,2,-0.671854839149825,0.208364880633659
"Guinea",1989,314,438,2,1,1,0,4,-0.624332825059087,0.198390987158864
"Guinea",1990,314,438,2,1,1,1,5,-0.564928142221219,0.19610241222671
"Guinea",1991,314,438,2,1,1,0,4,-0.569655465318243,0.196052749439596
"Guinea",1992,314,438,2,1,1,1,5,-0.544956252965394,0.193980929079233
"Guinea",1993,314,438,2,1,1,0,4,-0.576127414443316,0.19745870551858
"Guinea",1994,314,438,2,2,1,0,5,-0.578595638603934,0.202579846065336
"Guinea",1995,314,438,2,2,0,0,4,-0.66738047977845,0.206573025850235
"Guinea",1996,314,438,0,1,1,0,2,-0.796749865737375,0.204849591287379
"Guinea",1997,314,438,1,2,1,0,4,-0.81537573286655,0.203933178655897
"Guinea",1998,314,438,1,2,1,0,4,-0.864614408389281,0.203935099822821
"Guinea",1999,314,438,1,1,0,0,2,-0.961448059681703,0.200915846531369
"Guinea",2000,314,438,1,0,1,0,2,-0.974866018217875,0.200938143489222
"Guinea",2001,314,438,1,1,1,0,3,-0.865955560368188,0.196059906865894
"Guinea",2002,314,438,2,1,1,0,4,-0.711024802585112,0.194693418569535
"Guinea",2003,314,438,2,1,2,1,6,-0.571906250304816,0.19572661055072
"Guinea",2004,314,438,2,1,1,1,5,-0.547900840540121,0.193601040874561
"Guinea",2005,314,438,2,1,1,1,5,-0.582387657986394,0.195283167712596
"Guinea",2006,314,438,2,1,0,1,4,-0.686908791087936,0.198450163373073
"Guinea",2007,314,438,2,0,0,0,2,-0.83087852443021,0.203531234316041
"Guinea",2008,314,438,2,1,1,0,4,-0.844302315844766,0.204235812703448
"Guinea",2009,314,438,1,0,1,0,2,-0.919923425676505,0.215095492852615
"Guinea",2010,314,438,2,1,1,0,4,-0.857630340037097,0.240038701779699
"Guinea-Bissau",1981,317,404,2,2,1,2,7,0.388724252799142,0.280509572136681
"Guinea-Bissau",1982,317,404,2,2,1,1,6,0.360244705102631,0.251584970510944
"Guinea-Bissau",1983,317,404,2,2,2,2,8,0.37869367822877,0.240328071081668
"Guinea-Bissau",1984,317,404,2,2,2,2,8,0.281332180316708,0.227545215058266
"Guinea-Bissau",1985,317,404,2,1,1,1,5,0.0553769076511837,0.214055601632196
"Guinea-Bissau",1986,317,404,2,1,1,1,5,-0.0559037490010408,0.208753343687255
"Guinea-Bissau",1987,317,404,2,1,1,2,6,-0.084382982146902,0.20856054446409
"Guinea-Bissau",1988,317,404,2,1,1,1,5,-0.107184763240622,0.203698266140784
"Guinea-Bissau",1989,317,404,2,2,1,1,6,-0.0577593957096206,0.207954504446962
"Guinea-Bissau",1990,317,404,2,2,1,1,6,-0.0484615339995859,0.205130795963142
"Guinea-Bissau",1991,317,404,2,2,1,1,6,-0.0699261803961908,0.2053103520415
"Guinea-Bissau",1992,317,404,2,2,2,0,6,-0.135100835218022,0.207216674067545
"Guinea-Bissau",1993,317,404,2,1,1,0,4,-0.235177711339388,0.205363237239303
"Guinea-Bissau",1994,317,404,2,2,0,0,4,-0.20743739798365,0.207141128872375
"Guinea-Bissau",1995,317,404,2,2,2,1,7,-0.113370928667539,0.207208539707287
"Guinea-Bissau",1996,317,404,2,1,2,1,6,-0.13872528414887,0.208035731062328
"Guinea-Bissau",1997,317,404,2,2,2,0,6,-0.168468455670139,0.208240210257722
"Guinea-Bissau",1999,317,404,2,1,0,0,3,-0.237095576282617,0.206274877397392
"Guinea-Bissau",2000,317,404,2,2,2,1,7,-0.126721122124085,0.205046050562925
"Guinea-Bissau",2001,317,404,2,2,1,1,6,-0.13950143517145,0.202450593744189
"Guinea-Bissau",2002,317,404,2,2,1,0,5,-0.209289754248261,0.202082864376423
"Guinea-Bissau",2003,317,404,2,1,1,0,4,-0.265646642875468,0.201719164293447
"Guinea-Bissau",2004,317,404,2,1,2,1,6,-0.197735943261866,0.201036910609166
"Guinea-Bissau",2005,317,404,2,1,2,1,6,-0.14752019957255,0.20251388035134
"Guinea-Bissau",2006,317,404,2,2,1,1,6,-0.104110503130332,0.205142418668941
"Guinea-Bissau",2007,317,404,2,2,1,1,6,-0.108346738131957,0.204577614579355
"Guinea-Bissau",2008,317,404,2,1,1,1,5,-0.16614665755742,0.206850676598229
"Guinea-Bissau",2009,317,404,2,1,1,1,5,-0.167386653094956,0.218381008500239
"Guinea-Bissau",2010,317,404,2,2,1,1,6,-0.115912209261867,0.247113306555578
"Guyana",1981,320,110,2,1,1,1,5,-0.222417997089393,0.239795272880666
"Guyana",1982,320,110,2,1,1,1,5,-0.187655635042011,0.215165536610074
"Guyana",1983,320,110,2,2,1,1,6,-0.101943490676752,0.209332088373057
"Guyana",1984,320,110,2,1,2,0,5,-0.0673819818336962,0.211814823077978
"Guyana",1985,320,110,2,2,2,1,7,0.0684686369665445,0.213337184617069
"Guyana",1986,320,110,2,2,2,1,7,0.123193913818341,0.214984028488777
"Guyana",1987,320,110,2,1,2,1,6,0.11035297821816,0.215493086897995
"Guyana",1988,320,110,2,2,2,1,7,0.147171004314198,0.21629793372356
"Guyana",1989,320,110,2,2,1,1,6,0.116048021002559,0.215083335080715
"Guyana",1990,320,110,2,1,2,0,5,0.0866879817641137,0.221959308732086
"Guyana",1991,320,110,2,2,2,1,7,0.188819267859853,0.221157105522084
"Guyana",1992,320,110,2,2,2,1,7,0.23257818949586,0.223842503736135
"Guyana",1993,320,110,2,1,2,1,6,0.227277495569411,0.222521931282403
"Guyana",1994,320,110,2,2,2,1,7,0.291390943992335,0.224105160980117
"Guyana",1995,320,110,2,2,2,2,8,0.315343364612866,0.227160918779829
"Guyana",1996,320,110,2,1,2,1,6,0.214814209573107,0.221924171034143
"Guyana",1997,320,110,2,1,2,1,6,0.184291848815397,0.218862558412936
"Guyana",1998,320,110,2,2,2,2,8,0.222000649774,0.219629498187636
